time,T_horno,T_preH_pos,T_preH_neg,T_out_pos,T_out_neg,P_out_pos,P_out_neg,Humedad,T_humidificador,Voltaje,Corriente,FlujoO2,FlujoCO2,FlujoCO,FlujoH2,FlujoCH4,FlujoPurga,FlujoN2_neg,FlujoN2_pos,FlujoAire,Valvula solH2,Valvula solCO2,Valvula solCO,Valvula solCH4,Valvula solPurga,Valvula solN2_neg,Valvula solO2,Valvula solN2_pos,Valvula solAire
12-19 11:17:32.69,25.4259,23.6089,23.5885,0.0,24.8988,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:32.95,25.4259,23.6089,23.5885,0.0,24.8988,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:33.21,25.4259,23.6089,23.5885,0.0,24.8988,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:33.48,25.4259,23.6089,23.5885,0.0,24.8988,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:33.75,25.4289,23.5972,23.5908,0.0,24.9045,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:34.02,25.4289,23.5972,23.5908,0.0,24.9045,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:34.29,25.4289,23.5972,23.5908,0.0,24.9045,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:34.56,25.4289,23.5972,23.5908,0.0,24.9045,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:34.82,25.4373,23.6029,23.5919,0.0,24.9075,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:35.08,25.4373,23.6029,23.5919,0.0,24.9075,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:35.34,25.4373,23.6029,23.5919,0.0,24.9075,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:35.60,25.4373,23.6029,23.5919,0.0,24.9075,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:35.87,25.433,23.6081,23.5956,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:36.14,25.433,23.6081,23.5956,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:36.40,25.433,23.6081,23.5956,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:36.66,25.4311,23.6032,23.5892,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:36.92,25.4311,23.6032,23.5892,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:37.19,25.4311,23.6032,23.5892,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:37.45,25.4311,23.6032,23.5892,0.0,24.9022,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:37.72,25.4323,23.5964,23.5884,0.0,24.9067,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:37.98,25.4323,23.5964,23.5884,0.0,24.9067,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:38.25,25.4323,23.5964,23.5884,0.0,24.9067,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:38.51,25.4323,23.5964,23.5884,0.0,24.9067,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:38.76,25.4385,23.6026,23.5916,0.0,24.8966,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:39.02,25.4385,23.6026,23.5916,0.0,24.8966,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:39.29,25.4385,23.6026,23.5916,0.0,24.8966,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:39.56,25.4385,23.6026,23.5916,0.0,24.8966,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:39.82,25.446,23.6003,23.578,0.0,24.9053,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:40.08,25.446,23.6003,23.578,0.0,24.9053,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:40.34,25.446,23.6003,23.578,0.0,24.9053,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:40.60,25.446,23.6003,23.578,0.0,24.9053,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:40.86,25.4509,23.6018,23.584,0.0,24.9076,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:41.13,25.4509,23.6018,23.584,0.0,24.9076,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:41.39,25.4509,23.6018,23.584,0.0,24.9076,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:41.65,25.4509,23.6018,23.584,0.0,24.9076,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:41.92,25.4503,23.6016,23.5917,0.0,24.9009,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:42.18,25.4503,23.6016,23.5917,0.0,24.9009,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:42.44,25.4503,23.6016,23.5917,0.0,24.9009,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:42.70,25.4628,23.605,23.591,0.0,24.9074,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:42.96,25.4628,23.605,23.591,0.0,24.9074,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:43.23,25.4628,23.605,23.591,0.0,24.9074,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:43.49,25.4628,23.605,23.591,0.0,24.9074,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:43.76,25.47,23.6057,23.5989,0.0,24.9115,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:44.02,25.47,23.6057,23.5989,0.0,24.9115,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:44.29,25.47,23.6057,23.5989,0.0,24.9115,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:44.56,25.47,23.6057,23.5989,0.0,24.9115,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:44.82,25.4686,23.6021,23.5859,0.0,24.9125,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:45.08,25.4686,23.6021,23.5859,0.0,24.9125,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:45.34,25.4686,23.6021,23.5859,0.0,24.9125,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:45.60,25.4686,23.6021,23.5859,0.0,24.9125,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:45.87,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:46.13,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:46.40,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:46.66,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:46.92,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:47.19,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:47.46,25.4735,23.6002,23.5946,0.0,24.9174,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:47.72,25.4797,23.6007,23.6015,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:47.98,25.4797,23.6007,23.6015,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:48.24,25.4797,23.6007,23.6015,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:48.50,25.4797,23.6007,23.6015,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:48.77,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:49.03,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:49.29,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:49.56,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:49.83,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:50.09,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:50.35,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:50.61,25.4857,23.5988,23.5924,0.0,24.9182,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:50.87,25.4893,23.6012,23.5963,0.0,24.9244,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:51.13,25.4893,23.6012,23.5963,0.0,24.9244,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:51.39,25.4893,23.6012,23.5963,0.0,24.9244,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:51.65,25.4893,23.6012,23.5963,0.0,24.9244,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:51.92,25.4919,23.6001,23.5978,0.0,24.9199,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:52.18,25.4919,23.6001,23.5978,0.0,24.9199,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:52.44,25.4919,23.6001,23.5978,0.0,24.9199,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:52.71,25.4968,23.6012,23.5985,0.0,24.9145,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:52.97,25.4968,23.6012,23.5985,0.0,24.9145,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:53.23,25.4968,23.6012,23.5985,0.0,24.9145,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:53.50,25.4968,23.6012,23.5985,0.0,24.9145,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:53.76,25.4907,23.6001,23.6038,0.0,24.9247,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:54.02,25.4907,23.6001,23.6038,0.0,24.9247,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:54.28,25.4907,23.6001,23.6038,0.0,24.9247,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:54.55,25.4907,23.6001,23.6038,0.0,24.9247,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:54.82,25.4866,23.5997,23.6069,0.0,24.9225,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:55.08,25.4866,23.5997,23.6069,0.0,24.9225,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:55.34,25.4866,23.5997,23.6069,0.0,24.9225,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:55.60,25.4866,23.5997,23.6069,0.0,24.9225,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:55.86,25.477,23.6045,23.609,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:56.12,25.477,23.6045,23.609,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:56.38,25.477,23.6045,23.609,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:56.64,25.477,23.6045,23.609,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:56.91,25.5034,23.6022,23.5897,0.0,24.9171,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:57.18,25.5034,23.6022,23.5897,0.0,24.9171,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:57.45,25.5034,23.6022,23.5897,0.0,24.9171,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:57.72,25.4846,23.6075,23.606,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:57.98,25.4846,23.6075,23.606,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:58.24,25.4846,23.6075,23.606,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:58.51,25.4846,23.6075,23.606,0.0,24.9223,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:58.76,25.4815,23.6041,23.6067,0.0,24.925,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:59.03,25.4815,23.6041,23.6067,0.0,24.925,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:59.30,25.4815,23.6041,23.6067,0.0,24.925,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:59.57,25.4815,23.6041,23.6067,0.0,24.925,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:17:59.84,25.4899,23.603,23.5999,0.0,24.9303,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:00.11,25.4899,23.603,23.5999,0.0,24.9303,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:00.37,25.4899,23.603,23.5999,0.0,24.9303,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:00.63,25.4899,23.603,23.5999,0.0,24.9303,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:00.89,25.4842,23.6071,23.6067,0.0,24.9333,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:01.15,25.4842,23.6071,23.6067,0.0,24.9333,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:01.42,25.4842,23.6071,23.6067,0.0,24.9333,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:01.68,25.4803,23.6028,23.604,0.0,24.9377,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:01.95,25.4803,23.6028,23.604,0.0,24.9377,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:02.21,25.4803,23.6028,23.604,0.0,24.9377,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:02.47,25.4803,23.6028,23.604,0.0,24.9377,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:02.73,25.4603,23.6047,23.6153,0.0,24.932,4.0,3.0,0.0,-40.0,12.2091,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:03.00,25.4603,23.6047,23.6153,0.0,24.932,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:03.27,25.4603,23.6047,23.6153,0.0,24.932,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:03.53,25.4603,23.6047,23.6153,0.0,24.932,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:18:03.80,25.4576,23.6051,23.6062,0.0,24.9381,4.0,3.0,0.0,-40.0,12.2087,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
